artist,date,time,city,title,theatre,type
陈博豪,2023-05-20,20:00,爱奇艺,外婆的新世界,,电视/直播
郑云龙,2023-05-20,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-20,20:00,爱奇艺,正好遇见你,,电视/直播
王晰,2023-05-20,20:00,南宁,个人巡回音乐会,广西文化艺术中心,音乐会
蔡程昱,2023-05-20,-,锐AREA,电子刊发售,,其他
高杨,2023-05-21,14:30,上海,城堡,上海共舞台（ET聚场）,舞台
代玮,2023-05-21,15:00,东莞,绽放,东莞玉兰大剧院,舞台
李向哲,2023-05-21,16:30,上海,谋杀歌谣,,舞台
王凯,2023-05-21,19:30,CCTV15,音乐公开课,,电视/直播
金圣权,2023-05-21,19:30,上海,哈姆雷特,上海文化广场,舞台
星元,2023-05-21,19:30,西安,摘星辰,西安浐灞保利大剧院,舞台
高天鹤,2023-05-21,19:30,西安,摘星辰,西安浐灞保利大剧院,舞台
陈博豪,2023-05-21,20:00,爱奇艺,外婆的新世界,,电视/直播
郑云龙,2023-05-21,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-21,20:00,爱奇艺,正好遇见你,,电视/直播
代玮,2023-05-21,20:00,东莞,绽放,东莞玉兰大剧院,舞台
陈博豪,2023-05-22,18:00,优酷,长月烬明,,电视/直播
陈博豪,2023-05-22,20:00,爱奇艺,外婆的新世界,,电视/直播
郑云龙,2023-05-22,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-22,20:00,爱奇艺,正好遇见你,,电视/直播
周深,2023-05-23,17:30,北京,中国电影华表奖红毯,,其他
周深,2023-05-23,17:30,CCTV6,中国电影华表奖红毯,,电视/直播
陈博豪,2023-05-23,18:00,优酷,长月烬明,,电视/直播
陈博豪,2023-05-23,20:00,爱奇艺,外婆的新世界,,电视/直播
郑云龙,2023-05-23,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-23,20:00,爱奇艺,正好遇见你,,电视/直播
陆宇鹏,2023-05-23,20:00,珠海,一出好戏,珠海大剧院,舞台
周深,2023-05-23,20:15,北京,中国电影华表奖颁奖典礼,,其他
周深,2023-05-23,20:15,CCTV6,中国电影华表奖颁奖典礼,,电视/直播
阿云嘎,2023-05-23,20:30,央视频,与人民同行,,电视/直播
高杨,2023-05-23,-,线上,歌曲「灵魂黑夜的星辰」,,歌曲
简弘亦,2023-05-24,12:00,芒果tv,宝贝有戏学习季,,电视/直播
周深,2023-05-24,13:45,Z视介,奔跑吧直播突袭,,电视/直播
陈博豪,2023-05-24,18:00,优酷,长月烬明,,电视/直播
郑云龙,2023-05-24,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-24,20:00,爱奇艺,正好遇见你,,电视/直播
陆宇鹏,2023-05-24,20:00,珠海,一出好戏,珠海大剧院,舞台
高杨,2023-05-24,20:30,小剧场,营业,,其他
陈博豪,2023-05-25,18:00,优酷,长月烬明,,电视/直播
周深,2023-05-25,18:45,Z视介,奔跑吧直播突袭,,电视/直播
张超,2023-05-25,19:00,北京,18级声歌系本科毕业音乐会,,音乐会
郑云龙,2023-05-25,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-25,20:00,爱奇艺,正好遇见你,,电视/直播
代玮,2023-05-25,20:00,南宁,绽放,广西文化艺术中心,舞台
阿云嘎,2023-05-25,-,澳门,澳门伦敦人盛典,,其他
郑云龙,2023-05-26,9:00,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,开票
丁辉,2023-05-26,12:00,郑州,灵魂摆渡之永生,河南艺术中心,开票
丁辉,2023-05-26,16:00,上海,灵魂摆渡之永生,东方艺术中心,开票
陈博豪,2023-05-26,18:00,优酷,长月烬明,,电视/直播
高杨,2023-05-26,19:30,上海,城堡,上海共舞台（ET聚场）,舞台
方书剑,2023-05-26,19:30,上海,春上海1949,上音歌剧院,舞台
贾凡,2023-05-26,19:30,厦门,遗失的第24个白键,闽南大戏院,舞台
郑云龙,2023-05-26,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-26,20:00,爱奇艺,正好遇见你,,电视/直播
代玮,2023-05-26,20:00,南宁,绽放,广西文化艺术中心,舞台
周深,2023-05-26,20:20,浙江卫视,奔跑吧,,电视/直播
阿云嘎,2023-05-26,-,线上,歌曲「在那海底」,,歌曲
阿云嘎,2023-05-26,-,线上,歌曲「狂野未知的海域」,,歌曲
高杨,2023-05-27,14:30,上海,猎罪图鉴,云峰剧院,舞台
周深,2023-05-27,19:30,湖南卫视,你好星期六,,电视/直播
星元,2023-05-27,19:30,呼和浩特,摘星辰,乌兰恰特,舞台
高天鹤,2023-05-27,19:30,呼和浩特,摘星辰,乌兰恰特,舞台
方书剑,2023-05-27,19:30,上海,春上海1949,上音歌剧院,舞台
高杨,2023-05-27,19:30,上海,猎罪图鉴,云峰剧院,舞台
贾凡,2023-05-27,19:30,厦门,遗失的第24个白键,闽南大戏院,舞台
龚子棋,2023-05-27,19:30,上海,光 Fake in Sanity乐队专场音乐会,上海音乐厅,音乐会
代玮,2023-05-27,19:30,深圳,南山流行音乐节,,音乐会
郑云龙,2023-05-27,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-27,20:00,爱奇艺,正好遇见你,,电视/直播
周深,2023-05-28,0:00,线上,歌曲「璀璨冒险人」,,歌曲
高杨,2023-05-28,14:30,上海,猎罪图鉴,云峰剧院,舞台
周深,2023-05-28,19:00,芒果tv,芒芒聊天室,,其他
马佳,2023-05-28,19:00,瑞安,我的温州城市歌会,,音乐会
星元,2023-05-28,19:30,呼和浩特,摘星辰,乌兰恰特,舞台
高天鹤,2023-05-28,19:30,呼和浩特,摘星辰,乌兰恰特,舞台
方书剑,2023-05-28,19:30,上海,春上海1949,上音歌剧院,舞台
郑云龙,2023-05-28,20:00,Z视介,戏剧中国心,,电视/直播
郑云龙,2023-05-28,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-28,20:00,爱奇艺,正好遇见你,,电视/直播
余笛,2023-05-28,20:00,CCTV1,经典咏流传,,电视/直播
马佳,2023-05-28,-,线上,歌曲「再出发」,,歌曲
马佳,2023-05-28,-,线上,歌曲「屯垦赞歌」,,歌曲
王凯,2023-05-29,17:01,CCTV15,民歌中国,,电视/直播
陈博豪,2023-05-29,18:00,优酷,长月烬明,,电视/直播
郑云龙,2023-05-29,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-29,20:00,爱奇艺,正好遇见你,,电视/直播
周深,2023-05-29,20:00,天猫IPSA直播间,直播,,电视/直播
陆宇鹏,2023-05-29,20:00,南宁,一出好戏,广西文化艺术中心,舞台
陈博豪,2023-05-30,18:00,优酷,长月烬明,,电视/直播
阿云嘎,2023-05-30,19:30,上海,剧院魅影,上海大剧院,舞台
郑云龙,2023-05-30,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-30,20:00,爱奇艺,正好遇见你,,电视/直播
陆宇鹏,2023-05-30,20:00,南宁,一出好戏,广西文化艺术中心,舞台
简弘亦,2023-05-31,12:00,芒果tv,宝贝有戏学习季,,电视/直播
代玮,2023-05-31,16:00,南京,绽放首演见面会,,其他
石凯,2023-05-31,18:00,芒果tv,密室大逃脱大神版,,电视/直播
黄子弘凡,2023-05-31,18:00,芒果tv,密室大逃脱大神版,,电视/直播
马佳,2023-05-31,19:00,北京,为人民而歌唱,中央音乐学院歌剧厅,音乐会
高杨,2023-05-31,19:30,上海,城堡,上海共舞台（ET聚场）,舞台
代玮,2023-05-31,19:30,南京,绽放,南京保利大剧院,舞台
周深,2023-05-31,20:00,京东视频号,晚八点歌会,,电视/直播
郑云龙,2023-05-31,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-05-31,20:00,爱奇艺,正好遇见你,,电视/直播
高杨,2023-05-31,20:30,小剧场,营业,,其他
周深,2023-06-01,12:00,爱奇艺,种地吧,,电视/直播
代玮,2023-06-01,19:30,南京,绽放,南京保利大剧院,舞台
李向哲,2023-06-01,19:30,上海,谋杀歌谣,,舞台
郑云龙,2023-06-01,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-01,20:00,爱奇艺,正好遇见你,,电视/直播
李向哲,2023-06-02,19:30,上海,谋杀歌谣,,舞台
郑云龙,2023-06-02,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-02,20:00,爱奇艺,正好遇见你,,电视/直播
周深,2023-06-02,20:00,天猫iQOO直播间,直播,,电视/直播
周深,2023-06-02,20:20,浙江卫视,奔跑吧,,电视/直播
李向哲,2023-06-03,16:30,上海,谋杀歌谣,,舞台
张超,2023-06-03,18:00,北京,毕业之前,中山公园音乐堂,开票
郑云龙,2023-06-03,19:00,上海,怎么了,,音乐会
阿云嘎,2023-06-03,19:30,上海,剧院魅影,上海大剧院,舞台
贾凡,2023-06-03,19:30,上海,城堡,上海共舞台（ET聚场）,舞台
郑云龙,2023-06-03,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-03,20:00,爱奇艺,正好遇见你,,电视/直播
高杨,2023-06-04,14:30,上海,城堡,上海共舞台（ET聚场）,舞台
阿云嘎,2023-06-04,19:30,上海,剧院魅影,上海大剧院,舞台
郑云龙,2023-06-04,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-04,20:00,爱奇艺,正好遇见你,,电视/直播
王晰,2023-06-04,20:00,CCTV1,经典咏流传,,电视/直播
代玮,2023-06-05,19:30,慈溪,绽放,慈溪大剧院,舞台
郑云龙,2023-06-05,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-05,20:00,爱奇艺,正好遇见你,,电视/直播
贾凡,2023-06-06,19:30,上海,城堡,上海共舞台（ET聚场）,舞台
高杨,2023-06-06,19:30,上海,城堡,上海共舞台（ET聚场）,舞台
代玮,2023-06-06,19:30,慈溪,绽放,慈溪大剧院,舞台
郑云龙,2023-06-06,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-06,20:00,爱奇艺,正好遇见你,,电视/直播
简弘亦,2023-06-07,12:00,芒果tv,宝贝有戏学习季,,电视/直播
高杨,2023-06-07,17:40,小剧场,营业,,其他
石凯,2023-06-07,18:00,芒果tv,密室大逃脱大神版,,电视/直播
黄子弘凡,2023-06-07,18:00,芒果tv,密室大逃脱大神版,,电视/直播
金圣权,2023-06-07,19:00,北京,走进故事里,,其他
郑云龙,2023-06-07,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-07,20:00,爱奇艺,正好遇见你,,电视/直播
郑云龙,2023-06-08,10:00,星月对话,采访,,其他
丁辉,2023-06-08,12:00,上海,我的遗愿清单,上剧场,开票
李向哲,2023-06-08,19:30,上海,谋杀歌谣,,舞台
郑云龙,2023-06-08,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-08,20:00,爱奇艺,正好遇见你,,电视/直播
方书剑,2023-06-09,14:30,北京,上音原创剧目分享会,,其他
金圣权,2023-06-09,19:30,北京,哈姆雷特,北京保利剧院,舞台
高杨,2023-06-09,19:30,上海,女神在看,人民大舞台,舞台
张超,2023-06-09,19:30,北京,恋曲,北京天桥艺术中心·中剧场,舞台
郑云龙,2023-06-09,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
郑云龙,2023-06-09,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-09,20:00,爱奇艺,正好遇见你,,电视/直播
蔡程昱,2023-06-09,20:00,微博,非遗文化特别直播,,电视/直播
周深,2023-06-09,20:20,浙江卫视,奔跑吧,,电视/直播
李向哲,2023-06-10,14:30,上海,呼救HELP,兰心大戏院,舞台
张超,2023-06-10,14:30,北京,恋曲,北京天桥艺术中心·中剧场,舞台
陆宇鹏,2023-06-10,19:30,重庆,一出好戏,重庆大剧院,舞台
金圣权,2023-06-10,19:30,北京,哈姆雷特,北京保利剧院,舞台
郑云龙,2023-06-10,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
刘彬濠,2023-06-10,19:30,宁波,寻找自己（取消）,,音乐会
简弘亦,2023-06-10,19:30,宁波,寻找自己（取消）,,音乐会
王晰,2023-06-10,19:30,西安,星耀曲江演唱会,,音乐会
郑云龙,2023-06-10,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-10,20:00,爱奇艺,正好遇见你,,电视/直播
高杨,2023-06-11,14:30,上海,女神在看,人民大舞台,舞台
黄子弘凡,2023-06-11,15:30,抖音,直播,,电视/直播
方书剑,2023-06-11,19:00,哈尔滨,云乐飞扬,,音乐会
李向哲,2023-06-11,19:30,上海,呼救HELP,兰心大戏院,舞台
金圣权,2023-06-11,19:30,北京,哈姆雷特,北京保利剧院,舞台
贾凡,2023-06-11,19:30,上海,城堡,上海共舞台（ET聚场）,舞台
高杨,2023-06-11,19:30,上海,城堡,上海共舞台（ET聚场）,舞台
郑云龙,2023-06-11,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
代玮,2023-06-11,19:30,西安,绽放,西安浐灞保利大剧院,舞台
郑云龙,2023-06-11,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-11,20:00,爱奇艺,正好遇见你,,电视/直播
阿云嘎,2023-06-11,-,纽约,托尼奖颁奖典礼,,其他
郑云龙,2023-06-12,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
代玮,2023-06-12,19:30,西安,绽放,西安浐灞保利大剧院,舞台
郑云龙,2023-06-12,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-12,20:00,爱奇艺,正好遇见你,,电视/直播
郑云龙,2023-06-13,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-13,20:00,爱奇艺,正好遇见你,,电视/直播
简弘亦,2023-06-14,12:00,芒果tv,宝贝有戏学习季,,电视/直播
石凯,2023-06-14,18:00,芒果tv,密室大逃脱大神版,,电视/直播
黄子弘凡,2023-06-14,18:00,芒果tv,密室大逃脱大神版,,电视/直播
蔡程昱,2023-06-14,19:00,央视频,中国影视之夜,,电视/直播
陆宇鹏,2023-06-14,19:30,长沙,一出好戏,梅溪湖国际文化艺术中心大剧院,舞台
高杨,2023-06-14,19:30,上海,女神在看,人民大舞台,舞台
郑云龙,2023-06-14,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
郑云龙,2023-06-14,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-14,20:00,爱奇艺,正好遇见你,,电视/直播
高杨,2023-06-14,20:30,小剧场,营业,,其他
黄子弘凡,2023-06-15,12:00,芒果tv,周末出片大会,,电视/直播
陆宇鹏,2023-06-15,19:30,长沙,一出好戏,梅溪湖国际文化艺术中心大剧院,舞台
郑云龙,2023-06-15,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
郑云龙,2023-06-15,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-15,20:00,爱奇艺,正好遇见你,,电视/直播
黄子弘凡,2023-06-15,-,佛山,2023中国佛山网络视听艺术周,,其他
马佳,2023-06-16,17:30,深圳,剧院魅影主创见面会,,其他
张超,2023-06-16,18:00,北京,中传广院之春,,其他
郑云龙,2023-06-16,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
郑云龙,2023-06-16,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-16,20:00,爱奇艺,正好遇见你,,电视/直播
周深,2023-06-16,20:20,浙江卫视,奔跑吧,,电视/直播
蔡程昱,2023-06-17,18:00,芒果tv,全员加速中,,电视/直播
黄子弘凡,2023-06-17,18:00,优酷,剧好听的歌,,电视/直播
黄子弘凡,2023-06-17,19:30,佛山,唐朝诡事录之曼陀罗,琼花大剧院,舞台
郑云龙,2023-06-17,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
郑云龙,2023-06-17,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-17,20:00,爱奇艺,正好遇见你,,电视/直播
马佳,2023-06-17,20:00,深圳,剧院魅影,深圳滨海演艺中心,舞台
刘彬濠,2023-06-17,-,广州,弦的语言,,音乐会
陈博豪,2023-06-18,14:00,WILD风象,电子刊发售,,其他
高杨,2023-06-18,14:30,上海,女神在看,人民大舞台,舞台
马佳,2023-06-18,15:00,深圳,剧院魅影,深圳滨海演艺中心,舞台
黄子弘凡,2023-06-18,15:00,佛山,唐朝诡事录之曼陀罗,琼花大剧院,舞台
郑云龙,2023-06-18,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
郑云龙,2023-06-18,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-18,20:00,爱奇艺,正好遇见你,,电视/直播
丁辉,2023-06-19,11:18,北京,唐朝诡事录之曼陀罗,北京天桥艺术中心,开票
黄子弘凡,2023-06-19,11:18,北京,唐朝诡事录之曼陀罗,北京天桥艺术中心,开票
周深,2023-06-19,17:30,成都,我们的毕业歌,,其他
郑云龙,2023-06-19,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
郑云龙,2023-06-19,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-19,20:00,爱奇艺,正好遇见你,,电视/直播
贾凡,2023-06-19,21:00,酷狗直播,酷乐现场,,电视/直播
金圣权,2023-06-19,-,海口,灵魂摆渡,海口湾演艺中心,开票
高杨,2023-06-20,19:30,上海,银河铁道之夜,上海共舞台（ET聚场）,舞台
郑云龙,2023-06-20,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-20,20:00,爱奇艺,正好遇见你,,电视/直播
马佳,2023-06-20,20:00,深圳,剧院魅影,深圳滨海艺术中心,舞台
简弘亦,2023-06-21,12:00,芒果tv,宝贝有戏学习季,,电视/直播
黄子弘凡,2023-06-21,15:30,网易新闻,网易扫楼,,电视/直播
石凯,2023-06-21,18:00,芒果tv,密室大逃脱大神版,,电视/直播
黄子弘凡,2023-06-21,18:00,芒果tv,密室大逃脱大神版,,电视/直播
高杨,2023-06-21,19:30,上海,女神在看,人民大舞台,舞台
郑云龙,2023-06-21,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
郑云龙,2023-06-21,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-21,20:00,爱奇艺,正好遇见你,,电视/直播
高杨,2023-06-21,20:30,小剧场,营业,,其他
丁辉,2023-06-22,15:30,西安,丝路之声,,舞台
李向哲,2023-06-22,16:30,上海,谋杀歌谣,,舞台
高杨,2023-06-22,19:30,上海,女神在看,人民大舞台,舞台
郑云龙,2023-06-22,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
张超,2023-06-22,19:30,北京,毕业之前,中山公园音乐堂,音乐会
郑云龙,2023-06-22,20:00,爱奇艺,正好遇见你,,电视/直播
陈博豪,2023-06-22,20:00,爱奇艺,正好遇见你,,电视/直播
蔡程昱,2023-06-22,-,线上,歌曲「屈子吟」,,歌曲
周深,2023-06-22,-,青岛,青岛凤凰音乐节,青岛凤凰之声大剧院,音乐会
高杨,2023-06-23,14:30,上海,银河铁道之夜,上海共舞台（ET聚场）,舞台
马佳,2023-06-23,15:00,深圳,剧院魅影,深圳滨海艺术中心,舞台
丁辉,2023-06-23,15:30,西安,丝路之声,,舞台
李向哲,2023-06-23,16:30,上海,谋杀歌谣,,舞台
周深,2023-06-23,19:00,-,第28届上海电视节闭幕典礼,,电视/直播
蔡程昱,2023-06-23,19:00,-,第28届上海电视节闭幕典礼,,电视/直播
刘彬濠,2023-06-23,19:30,CCTV15,一起音乐吧,,电视/直播
郑云龙,2023-06-23,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
王晰,2023-06-23,20:00,深圳,个人巡回音乐会,光明文化艺术中心,音乐会
周深,2023-06-23,20:20,浙江卫视,奔跑吧,,电视/直播
陆宇鹏,2023-06-24,14:00,上海,一出好戏,上海保利大剧院,舞台
黄子弘凡,2023-06-24,18:00,优酷,剧好听的歌,,电视/直播
丁辉,2023-06-24,19:30,重庆,唐朝诡事录之曼陀罗,重庆大剧院,舞台
高杨,2023-06-24,19:30,上海,女神在看,人民大舞台,舞台
星元,2023-06-24,19:30,菏泽,摘星辰,菏泽大剧院,舞台
郑云龙,2023-06-24,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
王凯,2023-06-24,20:30,广西卫视,新民歌大会,,电视/直播
石凯,2023-06-25,12:00,芒果tv,跳进地理书的旅行,,电视/直播
黄子弘凡,2023-06-25,12:00,芒果tv,跳进地理书的旅行,,电视/直播
丁辉,2023-06-25,19:30,重庆,唐朝诡事录之曼陀罗,重庆大剧院,舞台
星元,2023-06-25,19:30,菏泽,摘星辰,菏泽大剧院,舞台
郑云龙,2023-06-25,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
高杨,2023-06-26,11:00,北京,猎罪图鉴,北京天桥艺术中心,开票
周深,2023-06-26,18:30,BILIBILI,B站十四周年庆,,电视/直播
郑云龙,2023-06-26,19:30,北京,榆树下的欲望,北京人民艺术剧院·人艺小剧场,舞台
王晰,2023-06-27,0:00,线上,歌曲「隐秘的心」,,歌曲
郑云龙,2023-06-27,18:27,微博,空降超话,,其他
周深,2023-06-27,19:30,北京,追寻 不忘初心,国家大剧院,音乐会
王凯,2023-06-27,19:30,北京,追寻 不忘初心,国家大剧院,音乐会
马佳,2023-06-27,20:00,深圳,剧院魅影,深圳滨海艺术中心,舞台
简弘亦,2023-06-28,12:00,芒果tv,宝贝有戏学习季,,电视/直播
石凯,2023-06-28,18:00,芒果tv,密室大逃脱大神版,,电视/直播
黄子弘凡,2023-06-28,18:00,芒果tv,密室大逃脱大神版,,电视/直播
高杨,2023-06-28,19:30,上海,银河铁道之夜,上海共舞台（ET聚场）,舞台
王凯,2023-06-28,19:30,北京,追寻 不忘初心,国家大剧院,音乐会
阿云嘎,2023-06-28,20:00,深圳,剧院魅影,深圳滨海艺术中心,舞台
高杨,2023-06-28,-,小剧场,营业,,其他
陆宇鹏,2023-06-29,19:30,南京,一出好戏,南京保利大剧院,舞台
高杨,2023-06-29,19:30,上海,女神在看,人民大舞台,舞台
周深,2023-06-29,20:00,CCTV6,2023湾区升明月大湾区电影音乐晚会,,电视/直播
阿云嘎,2023-06-29,20:00,CCTV6,2023湾区升明月大湾区电影音乐晚会,,电视/直播
陆宇鹏,2023-06-30,19:30,南京,一出好戏,南京保利大剧院,舞台
高杨,2023-06-30,19:30,上海,银河铁道之夜,上海共舞台（ET聚场）,舞台
阿云嘎,2023-06-30,20:00,深圳,剧院魅影,深圳滨海艺术中心,舞台
周深,2023-06-30,20:20,浙江卫视,奔跑吧（延期）,,电视/直播
王凯,2023-06-30,22:35,CCTV1,唱支山歌给党听,,电视/直播
金圣权,2023-06-30,22:35,CCTV1,唱支山歌给党听,,电视/直播
周深,2023-07-01,6:33,CCTV15,七一为你而歌,,电视/直播
王凯,2023-07-01,6:33,CCTV15,七一为你而歌,,电视/直播
金圣权,2023-07-01,6:33,CCTV15,七一为你而歌,,电视/直播
高杨,2023-07-01,14:30,上海,女神在看,人民大舞台,舞台
星元,2023-07-01,19:00,衢州,摘星辰,衢州保利大剧院,舞台
周深,2023-07-01,19:30,国家大剧院视频号,追寻 不忘初心,,电视/直播
王凯,2023-07-01,19:30,国家大剧院视频号,追寻 不忘初心,,电视/直播
金圣权,2023-07-01,19:30,苏州,哈姆雷特,苏州文化艺术中心,舞台
蔡程昱,2023-07-01,20:00,CCTV1,庆祝中国共产党成立102周年交响音乐会,,电视/直播
阿云嘎,2023-07-01,20:00,深圳,剧院魅影,深圳滨海艺术中心,舞台
周深,2023-07-01,-,线上,歌曲「如许」,,歌曲
方书剑,2023-07-01,-,线上,歌曲「白玉兰」,,歌曲
石凯,2023-07-02,12:00,芒果tv,跳进地理书的旅行,,电视/直播
黄子弘凡,2023-07-02,12:00,芒果tv,跳进地理书的旅行,,电视/直播
金圣权,2023-07-02,14:00,苏州,哈姆雷特,苏州文化艺术中心,舞台
高杨,2023-07-02,14:30,上海,女神在看,人民大舞台,舞台
阿云嘎,2023-07-02,15:00,深圳,剧院魅影,深圳滨海艺术中心,舞台
星元,2023-07-02,19:00,衢州,摘星辰,衢州保利大剧院,舞台
金圣权,2023-07-02,19:30,苏州,哈姆雷特,苏州文化艺术中心,舞台
黄子弘凡,2023-07-02,19:30,上海,唐朝诡事录之曼陀罗,上海云间剧院,舞台
李向哲,2023-07-02,19:30,上海,谋杀歌谣,,舞台
马佳,2023-07-02,19:30,北京,人民就是江山,国家大剧院,音乐会
阿云嘎,2023-07-02,20:00,CCTV1,经典咏流传,,电视/直播
石凯,2023-07-05,18:00,芒果tv,密室大逃脱大神版,,电视/直播
黄子弘凡,2023-07-05,18:00,芒果tv,密室大逃脱大神版,,电视/直播
高杨,2023-07-05,20:30,小剧场,营业,,其他
李向哲,2023-07-06,15:30,西安,丝路之声,,舞台
代玮,2023-07-06,19:30,普洱,绽放,普洱大剧院,舞台
李向哲,2023-07-07,15:30,西安,丝路之声,,舞台
丁辉,2023-07-07,19:30,苏州,灵魂摆渡,苏州湾大剧院,舞台
代玮,2023-07-07,19:30,普洱,绽放,普洱大剧院,舞台
高杨,2023-07-08,10:00,武汉,猎罪图鉴,武汉剧院,开票
金圣权,2023-07-08,10:00,央视频,环球综艺秀,,电视/直播
高天鹤,2023-07-08,14:30,海门,摘星辰演员见面会,,其他
丁辉,2023-07-08,15:00,苏州,灵魂摆渡,苏州湾大剧院,舞台
李向哲,2023-07-08,15:30,西安,丝路之声,,舞台
蔡程昱,2023-07-08,18:00,芒果tv,全员加速中,,电视/直播
周深,2023-07-08,19:00,澳门,腾讯音乐娱乐盛典,,其他
金圣权,2023-07-08,19:30,广州,哈姆雷特,广州大剧院,舞台
高天鹤,2023-07-08,19:30,海门,摘星辰,海门大剧院,舞台
洪之光,2023-07-08,19:40,西安,感悟初心 与党同行,,音乐会
王凯,2023-07-08,19:40,西安,感悟初心 与党同行,,音乐会
蔡程昱,2023-07-08,19:40,西安,感悟初心 与党同行,,音乐会
方书剑,2023-07-08,20:05,上海,盛夏回访音乐生日会,,开票
方书剑,2023-07-08,21:00,微博,一起聊天吧,,电视/直播
石凯,2023-07-09,12:00,芒果tv,跳进地理书的旅行,,电视/直播
黄子弘凡,2023-07-09,12:00,芒果tv,跳进地理书的旅行,,电视/直播
金圣权,2023-07-09,19:30,广州,哈姆雷特（取消）,广州大剧院,舞台
高天鹤,2023-07-09,19:30,海门,摘星辰,海门大剧院,舞台
李向哲,2023-07-09,19:30,上海,谋杀歌谣,,舞台
高杨,2023-07-09,19:30,上海,银河铁道之夜,上海共舞台（ET聚场）,舞台
洪之光,2023-07-09,19:40,西安,感悟初心 与党同行,,音乐会
王凯,2023-07-09,19:40,西安,感悟初心 与党同行,,音乐会
蔡程昱,2023-07-09,19:40,西安,感悟初心 与党同行,,音乐会
阿云嘎,2023-07-10,10:00,线上,歌曲「致曾经」,,歌曲
金圣权,2023-07-10,19:30,杭州,朱正怀个人独唱音乐会,杭州大剧院,音乐会
蔡程昱,2023-07-10,-,线上,歌曲「领航」,,歌曲
代玮,2023-07-11,19:30,蒙自,绽放,红河大剧院,舞台
黄子弘凡,2023-07-12,16:30,青岛,UMEPLAY青岛快闪店揭幕典礼,,其他
石凯,2023-07-12,18:00,芒果tv,密室大逃脱大神版,,电视/直播
黄子弘凡,2023-07-12,18:00,芒果tv,密室大逃脱大神版,,电视/直播
周深,2023-07-12,19:30,微博音乐,微博毕业派对,,电视/直播
蔡程昱,2023-07-12,19:30,微博音乐,微博毕业派对,,电视/直播
